"","year","edad","SxH","SxM"
"7150",1991,110,0.666595397371176,0.66360097633931
"7151",1992,1,0.987416450688,0.98989267403393
"7152",1993,2,0.997970001323556,0.998279995686269
"7153",1994,3,0.999562115685352,0.999594829065532
"7154",1995,4,0.999740115203426,0.999752870860073
"7155",1996,5,0.999796483095428,0.999810968154698
"7156",1997,6,0.999827422144206,0.999842413912142
"7157",1998,7,0.999846211195848,0.999862210906797
"7158",1999,8,0.999845573563572,0.999870951565582
"7159",2000,9,0.999839337790925,0.999875111478778
"7160",2001,10,0.999827852816947,0.99987468785073
"7161",2002,11,0.999809846090527,0.999869089188812
"7162",2003,12,0.99978280026733,0.999857441512497
"7163",2004,13,0.999743357409243,0.999839076707067
"7164",2005,14,0.999688223434177,0.999814431929012
"7165",2006,15,0.999615101026808,0.999785221229196
"7166",2007,16,0.999523330509838,0.999754106654165
"7167",2008,17,0.999414381757947,0.999724099517731
"7168",2009,18,0.999291733256097,0.999697557149457
"7169",2010,19,0.999159879895878,0.999675942936832
"7170",2011,20,0.999024212040546,0.999659861421874
"7171",2012,21,0.998890059683091,0.999648854682461
"7172",2013,22,0.998761908187168,0.999641851398428
"7173",2014,23,0.998643322280362,0.999637625725958
"7174",2015,24,0.998536559443451,0.999634857640646
"7175",2016,25,0.998442676449536,0.999632174556107
"7176",2017,26,0.99836168885825,0.999628359012625
"7177",2018,27,0.998292647198916,0.999622500060563
"7178",2019,28,0.998233827997716,0.999613622830344
"7179",2020,29,0.998183164557192,0.999601091802822
"7180",2021,30,0.99813837570155,0.999584451882574
"7181",2022,31,0.998096799749935,0.999563118656827
"7182",2023,32,0.998055919471872,0.999536469929067
"7183",2024,33,0.998013232547004,0.999504091925145
"7184",2025,34,0.997966392478897,0.999465482655666
"7185",2026,35,0.997913295083271,0.999420158256944
"7186",2027,36,0.997851821349959,0.999367622532759
"7187",2028,37,0.99777998800746,0.999307193273736
"7188",2029,38,0.99769600145059,0.999238225602266
"7189",2030,39,0.997598303111068,0.999160075112203
"7190",2031,40,0.997485366308162,0.999072026789095
"7191",2032,41,0.997355602264076,0.998973063792189
"7192",2033,42,0.997207300726259,0.998862560305757
"7193",2034,43,0.997039051164519,0.998739502406034
"7194",2035,44,0.996849406232016,0.998602523849023
"7195",2036,45,0.996636698222289,0.998450762431021
"7196",2037,46,0.996399309607774,0.998282775951614
"7197",2038,47,0.99613524763718,0.998097125509895
"7198",2039,48,0.995842920196342,0.997892474974412
"7199",2040,49,0.995520705756905,0.997666936002225
"7200",2041,50,0.995166034534591,0.99741867876834
"7201",2042,51,0.994776670521643,0.997145563505934
"7202",2043,52,0.994350250667863,0.996845094368339
"7203",2044,53,0.993884035363382,0.996515221073127
"7204",2045,54,0.993374869823927,0.996152917350179
"7205",2046,55,0.992820150062237,0.995754944040005
"7206",2047,56,0.99221600050067,0.995318062057544
"7207",2048,57,0.991558600411966,0.994838610511332
"7208",2049,58,0.990844414817182,0.994312918969638
"7209",2050,59,0.990068181397988,0.993736436577383
"7210",1970,60,0.989225407947077,0.993103670582287
"7211",1971,61,0.988311314883421,0.992410193634514
"7212",1972,62,0.987320398536847,0.991649794894036
"7213",1973,63,0.986245966275105,0.990815329708247
"7214",1974,64,0.985080982808171,0.989901423173596
"7215",1975,65,0.983819374041765,0.988899671845332
"7216",1976,66,0.982453114672273,0.98780120851715
"7217",1977,67,0.980973338948932,0.986597628057714
"7218",1978,68,0.979373192567138,0.985279618025071
"7219",1979,69,0.97764188948854,0.983836015105028
"7220",1980,70,0.975768849244977,0.982254962843067
"7221",1981,71,0.97374367005584,0.980523926051165
"7222",1982,72,0.971554764298992,0.978627944664129
"7223",1983,73,0.969189779994481,0.976553635056771
"7224",1984,74,0.966636040416422,0.974287138828992
"7225",1985,75,0.963879469837029,0.971808876395065
"7226",1986,76,0.960903747023265,0.969099468735091
"7227",1987,77,0.957696013192097,0.966139696950332
"7228",1988,78,0.954238463707108,0.962910127156822
"7229",1989,79,0.950510918060381,0.959387634727104
"7230",1990,80,0.946498808810585,0.955546902409978
"7231",1991,81,0.942181333320148,0.951362689835014
"7232",1992,82,0.937535363914631,0.946805571654521
"7233",1993,83,0.932542435562894,0.941845222987503
"7234",1994,84,0.927182923245697,0.936455826115424
"7235",1995,85,0.921433401913628,0.930604388177059
"7236",1996,86,0.915211378430124,0.924219498906692
"7237",1997,87,0.908419777559794,0.917225016677977
"7238",1998,88,0.901004469755743,0.909563973643964
"7239",1999,89,0.892906532079039,0.901174824913982
"7240",2000,90,0.884061974836418,0.8919912802364
"7241",2001,91,0.874401503395485,0.881942201645849
"7242",2002,92,0.86385030848854,0.870951564770762
"7243",2003,93,0.852327941935502,0.858938513202079
"7244",2004,94,0.839748266786569,0.845817527613776
"7245",2005,95,0.826019522269439,0.831498736736941
"7246",2006,96,0.811044556264633,0.815888405428341
"7247",2007,97,0.794721236364081,0.798889630594404
"7248",2008,98,0.776943097711622,0.780403285683828
"7249",2009,99,0.757600283895484,0.760329231219086
"7250",2010,100,0.736580810424618,0.738567850921009
"7251",2011,101,0.713772221762812,0.715021927809579
"7252",2012,102,0.68906369527721,0.689598877327823
"7253",2013,103,0.662348603555743,0.662213354902525
"7254",2014,104,0.633527597528976,0.632790219596628
"7255",2015,105,0.602512194573995,0.601267820564544
"7256",2016,106,0.569228851913798,0.56760154547203
"7257",2017,107,0.53362346300521,0.531767535387321
"7258",2018,108,0.495666162714881,0.493766421446488
"7259",2019,109,0.455356260320049,0.453626928274408
"7260",2020,110,0.666765958322045,0.663650809773983
"7261",2021,1,0.987849162260846,0.990248453734164
"7262",2022,2,0.99803152730194,0.998336461403869
"7263",2023,3,0.999587078410189,0.999618319903794
"7264",2024,4,0.999754646313886,0.999766611589455
"7265",2025,5,0.999807439589355,0.999820978489103
"7266",2026,6,0.999836499290641,0.999850340789265
"7267",2027,7,0.999854016151921,0.999868733660692
"7268",2028,8,0.999852857729582,0.99987670270646
"7269",2029,9,0.999846358741155,0.999880344009991
"7270",2030,10,0.999834803745297,0.999879601450821
"7271",2031,11,0.999816913423578,0.999873855463654
"7272",2032,12,0.99979018686013,0.99986221265188
"7273",2033,13,0.999751284557392,0.999843983146434
"7274",2034,14,0.999696911929563,0.999819575392764
"7275",2035,15,0.999624749391695,0.999790678957395
"7276",2036,16,0.999534099500236,0.999759945278043
"7277",2037,17,0.999426394453411,0.999730382960391
"7278",2038,18,0.999305084914688,0.999704347886028
"7279",2039,19,0.999174647946064,0.999683292289049
"7280",2040,20,0.999040466149739,0.99966779846601
"7281",2041,21,0.998907863850533,0.999657385612058
"7282",2042,22,0.998781318277066,0.999650961487487
"7283",2043,23,0.99866438333523,0.999647287196716
"7284",2044,24,0.998559296807293,0.999645037772381
"7285",2045,25,0.99846709453535,0.999642847760889
"7286",2046,26,0.998387769321469,0.999639513593758
"7287",2047,27,0.998320352120353,0.999634137255604
"7288",2048,28,0.998263102633571,0.999625762872588
"7289",2049,29,0.998213943320904,0.999613770523691
"7290",2050,30,0.998170589997522,0.999597716113963
"7291",1970,31,0.99813038096227,0.999577026771257
"7292",1971,32,0.998090810530356,0.9995510901696
"7293",1972,33,0.998049388887264,0.999519496681128
"7294",1973,34,0.998003784993515,0.999481747636277
"7295",1974,35,0.997951915063035,0.999437360865323
"7296",1975,36,0.997891680224004,0.999385838942214
"7297",1976,37,0.99782111493983,0.999326500645685
"7298",1977,38,0.997738442403796,0.999258700887546
"7299",1978,39,0.99764212175606,0.999181794829973
"7300",1979,40,0.997530641044609,0.999095066111722
"7301",1980,41,0.997402422806441,0.998997498986953
"7302",1981,42,0.997255766783757,0.99888846899878
"7303",1982,43,0.997089273494063,0.998766964082625
"7304",1983,44,0.996901505118706,0.998631622085006
"7305",1984,45,0.996690801008376,0.998481588257945
"7306",1985,46,0.996455549524878,0.998315420613264
"7307",1986,47,0.996193763193263,0.998131688582787
"7308",1987,48,0.995903863976217,0.997929074795758
"7309",1988,49,0.995584237519697,0.99770569180202
"7310",1989,50,0.995232318032933,0.997459712670705
"7311",1990,51,0.994845882273939,0.997189021133901
"7312",1991,52,0.994422571080088,0.996891130259313
"7313",1992,53,0.993959657894205,0.996563997260809
"7314",1993,54,0.993454000123047,0.996204612117611
"7315",1994,55,0.992903008190172,0.99580974878361
"7316",1995,56,0.992302804666911,0.995376178345487
"7317",1996,57,0.991649586356323,0.994900252540864
"7318",1997,58,0.990939834784476,0.994378323070808
"7319",1998,59,0.990168280713283,0.99380584718059
"7320",1999,60,0.989330442411211,0.993177335183176
"7321",2000,61,0.988421556517589,0.992488388526869
"7322",2001,62,0.987436137583886,0.991732801620409
"7323",2002,63,0.986367475437868,0.990903425276572
"7324",2003,64,0.985208536266322,0.989994920797447
"7325",2004,65,0.983953264534011,0.988998877471077
"7326",2005,66,0.982593621115813,0.987906419924713
"7327",2006,67,0.981120734394735,0.986709160046558
"7328",2007,68,0.979527774739328,0.985397795324749
"7329",2008,69,0.977803923038403,0.983961146667281
"7330",2009,70,0.975938573513867,0.982387348147781
"7331",2010,71,0.973921333710534,0.980663851743501
"7332",2011,72,0.971740595603147,0.978775659450025
"7333",2012,73,0.969383955484427,0.976709393048219
"7334",2013,74,0.966838733487665,0.974451201230377
"7335",2014,75,0.964090828093137,0.971981430003293
"7336",2015,76,0.961123849258089,0.969280627478774
"7337",2016,77,0.957924937770397,0.966329533203859
"7338",2017,78,0.954476264032872,0.96310864056148
"7339",2018,79,0.950757686650202,0.959594621607828
"7340",2019,80,0.946754627678784,0.955762022682593
"7341",2020,81,0.942446059970494,0.951585579831764
"7342",2021,82,0.937808732592975,0.947035674680739
"7343",2022,83,0.932824158471784,0.942081759549131
"7344",2023,84,0.92747265230254,0.936698025351201
"7345",2024,85,0.92173065542386,0.930851256499211
"7346",2025,86,0.91551575581853,0.924470067266376
"7347",2026,87,0.908731096695746,0.917478674741249
"7348",2027,88,0.901322466161703,0.909820019723248
"7349",2028,89,0.893230846411524,0.901432461246092
"7350",2029,90,0.884392139371901,0.892249609105529
"7351",2030,91,0.874736927505891,0.88220022304634
"7352",2031,92,0.864190262934631,0.871208175826054
"7353",2032,93,0.852671542695325,0.859192509937979
"7354",2033,94,0.840094458312457,0.846067609673078
"7355",2034,95,0.826367060585442,0.831743515552603
"7356",2035,96,0.811391992791881,0.816126416557394
"7357",2036,97,0.795066902901011,0.79911935086017
"7358",2037,98,0.777285093596828,0.780623155861746
"7359",2038,99,0.757936466660881,0.76053768444375
"7360",2039,100,0.736908790995426,0.73876334749092
"7361",2040,101,0.714089365940607,0.715202996445894
"7362",2041,102,0.689367133495395,0.689764162548026
"7363",2042,103,0.662635250300194,0.662361669972216
"7364",2043,104,0.633794182605741,0.632920603852687
"7365",2044,105,0.602755307930988,0.601379599257012
"7366",2045,106,0.569445003378209,0.567694389601118
"7367",2046,107,0.533809157759831,0.5318415185551
"7368",2047,108,0.495817992593284,0.493822069655875
"7369",2048,109,0.455471009425538,0.453665258650797
"7370",2049,110,0.666936526750286,0.663700643520692
"7371",2050,1,0.988266750480461,0.990591530402882
"7372",1970,2,0.99809150137,0.998391241998721
"7373",1971,3,0.999610618232334,0.999640448606062
"7374",1972,4,0.999768364807383,0.999779587956746
"7375",1973,5,0.999817806033663,0.999830458483588
"7376",1974,6,0.999845099035024,0.999857868615866
"7377",1975,7,0.999861424534511,0.999874947376938
"7378",1976,8,0.999859797850055,0.99988219732865
"7379",1977,9,0.999853072442458,0.999885357106592
"7380",1978,10,0.999841473581821,0.999884322167385
"7381",1979,11,0.999823717644233,0.999878447950047
"7382",1980,12,0.999797321746803,0.999866823808
"7383",1981,13,0.999758966280689,0.99984873965597
"7384",1982,14,0.999705357664255,0.99982457599177
"7385",1983,15,0.999634155263953,0.999795997789131
"7386",1984,16,0.999544624618707,0.999765645172214
"7387",1985,17,0.999438160283173,0.999736523292474
"7388",1986,18,0.999318184580878,0.999710986173316
"7389",1987,19,0.999189156247066,0.999690474973418
"7390",1988,20,0.99905644949514,0.999675550272637
"7391",1989,21,0.998925382519604,0.999665709220477
"7392",1990,22,0.998800424235889,0.999659839757435
"7393",1991,23,0.998685117660329,0.999656690983522
"7394",1992,24,0.998581681160536,0.999654934004209
"7395",1993,25,0.998491130042663,0.999653211209543
"7396",1994,26,0.9984134349176,0.999650333359959
"7397",1995,27,0.998347607816788,0.999645415728701
"7398",1996,28,0.998291892409162,0.999637521521712
"7399",1997,29,0.99824420107731,0.999626046340669
"7400",1998,30,0.998202247302484,0.999610557037479
"7401",1999,31,0.998163370157882,0.999590492209746
"7402",2000,32,0.998125075951728,0.999565249356309
"7403",2001,33,0.998084887854644,0.999534422983237
"7404",2002,34,0.998040490637112,0.999497517745123
"7405",2003,35,0.99798982100668,0.999454053157233
"7406",2004,36,0.997930800305617,0.999403530634889
"7407",2005,37,0.997861480797761,0.999345269970846
"7408",2006,38,0.997780102438664,0.999278625836544
"7409",2007,39,0.997685141845792,0.999202952901024
"7410",2008,40,0.997575101585002,0.99911753343074
"7411",2009,41,0.997448415362541,0.999021352779718
"7412",2010,42,0.997303392780785,0.998913787579652
"7413",2011,43,0.997138645078551,0.998793827530462
"7414",2012,44,0.996952743658441,0.998660114533211
"7415",2013,45,0.996744034735518,0.998511800876482
"7416",2014,46,0.996510912361619,0.99834744488574
"7417",2015,47,0.996251394223092,0.998165624125654
"7418",2016,48,0.995963915885103,0.99796503935231
"7419",2017,49,0.995646869908268,0.997743804225756
"7420",2018,50,0.995297694540148,0.997500094790479
"7421",2019,51,0.994914179017201,0.997231817762004
"7422",2020,52,0.994493968038008,0.996936495142726
"7423",2021,53,0.994034347906397,0.996612091615026
"7424",2022,54,0.993532188097514,0.996255613273613
"7425",2023,55,0.992984913218829,0.995863847191296
"7426",2024,56,0.99238864426696,0.995433574638713
"7427",2025,57,0.991739595430208,0.994961159999896
"7428",2026,58,0.991034264517243,0.99444297685468
"7429",2027,59,0.990267375860284,0.993874490733864
"7430",2028,60,0.989434458169164,0.993250215356063
"7431",2029,61,0.988530764185221,0.992565780600056
"7432",2030,62,0.987550826572461,0.99181498637615
"7433",2031,63,0.986487918221796,0.990990679478416
"7434",2032,64,0.98533500702308,0.990087556882111
"7435",2033,65,0.984086055798625,0.989097201126842
"7436",2034,66,0.982733012045376,0.988010729172294
"7437",2035,67,0.981266998586796,0.986819769830354
"7438",2036,68,0.979681210126295,0.985515030588594
"7439",2037,69,0.977964795163053,0.98408531708098
"7440",2038,70,0.97610712312159,0.982518754278667
"7441",2039,71,0.974097810741382,0.980802781628996
"7442",2040,72,0.9719252299195,0.978922363886709
"7443",2041,73,0.9695769258435,0.976864128128521
"7444",2042,74,0.967040215500893,0.974614229967082
"7445",2043,75,0.964300971736642,0.972152941986387
"7446",2044,76,0.961342736424873,0.969460740212387
"7447",2045,77,0.958152649611733,0.966518322797271
"7448",2046,78,0.954712856806051,0.963306110794548
"7449",2047,79,0.951003255207487,0.95980057450138
"7450",2048,80,0.947009256120073,0.955976124558623
"7451",2049,81,0.942709609673351,0.951807472667923
"7452",2050,82,0.938080942416541,0.947264808170256
"7453",1970,83,0.933104744710765,0.942317361243089
"7454",1971,84,0.927761270836503,0.936939329992361
"7455",1972,85,0.922026828814393,0.931097276135399
"7456",1973,86,0.915819087353637,0.924719837597649
"7457",1974,87,0.90904140663849,0.917731586780761
"7458",1975,88,0.901639492480091,0.910075372821405
"7459",1976,89,0.893554232230809,0.901689458328607
