year,edad,S.x..
2024,21,0.999559864
2024,22,0.999390828
2024,23,0.999268866
2024,24,0.998623267
2024,25,0.997508089
2024,26,0.999656347
2024,27,0.99945107
2024,28,0.999271368
2024,29,0.998945015
2024,30,0.997824875
2024,31,0.999704057
2024,32,0.999504092
2024,33,0.999176163
2024,34,0.99903833
2024,35,0.998438645
2024,36,0.996721689
2024,37,0.999435499
2024,38,0.999091395
2024,39,0.998577188
2024,40,0.998350823
2024,41,0.997329335
2024,42,0.995261884
2024,43,0.998819035
2024,44,0.998252216
2024,45,0.99754241
2024,46,0.997209873
2024,47,0.995623542
2024,48,0.99335242
2024,49,0.997617433
2024,50,0.996722967
2024,51,0.995849487
2024,52,0.994996122
2024,53,0.992775295
2024,54,0.990306594
2024,55,0.995433575
2024,56,0.994038293
2024,57,0.993016388
2024,58,0.991376028
2024,59,0.987860008
2024,60,0.99336639
2024,61,0.991565958
2024,62,0.989387282
2024,63,0.987975129
2024,64,0.985131032
2024,65,0.979977873
2024,66,0.987672339
2024,67,0.984797338
2024,68,0.981410681
2024,69,0.979378729
2024,70,0.974061424
2024,71,0.967686023
2024,72,0.977622688
2024,73,0.973109219
2024,74,0.968412945
2024,75,0.964638414
2024,76,0.956442123
2024,77,0.949357648
2024,78,0.960209398
2024,79,0.953338662
2024,80,0.946993441
2024,81,0.940270703
2024,82,0.929553798
2024,83,0.939996275
2024,84,0.930851256
2024,85,0.920888414
2024,86,0.912560011
2024,87,0.901489661
2024,88,0.886316242
2024,89,0.895052859
2024,90,0.881424561
2024,91,0.866780162
2024,92,0.854289015
2024,93,0.836869929
2024,94,0.816402163
2024,95,0.818020456
2024,96,0.797737477
2024,97,0.776188276
2024,98,0.756053833
2024,99,0.730417729
2024,100,0.703602629
2024,101,0.690589466
2024,102,0.661024863
2024,103,0.630276823
2024,104,0.598515238
2024,105,0.563423328
2024,106,0.527127897
2024,107,0.49393335
2024,108,0.453205131
2024,109,0.662721321
2025,0,0.980814579
2025,1,0.993801922
2025,2,0.993218549
2025,3,0.999895207
2025,4,0.999820978
2025,5,0.999691688
2025,6,0.999671865
2025,7,0.999487717
2025,8,0.998745157
2025,9,0.99992245
2025,10,0.999859009
2025,11,0.999754152
2025,12,0.99971878
2025,13,0.999505532
2025,14,0.999011407
2025,15,0.999801927
2025,16,0.999690416
2025,17,0.999534392
2025,18,0.999483239
2025,19,0.999101873
2025,20,0.998386745
2025,21,0.99969315
2025,22,0.999550168
2025,23,0.999371226
2025,24,0.999242042
2025,25,0.998543583
2025,26,0.997333428
2025,27,0.999648911
2025,28,0.999430925
2025,29,0.999238982
2025,30,0.998893645
2025,31,0.997726649
2025,32,0.999681192
2025,33,0.999465483
2025,34,0.999116072
2025,35,0.998966715
2025,36,0.998339729
2025,37,0.99659147
2025,38,0.999370378
2025,39,0.998999329
2025,40,0.998453549
2025,41,0.998210373
2025,42,0.997149576
2025,43,0.995049308
2025,44,0.998680865
2025,45,0.998073191
2025,46,0.997320254
2025,47,0.996961756
2025,48,0.995307995
2025,49,0.992972151
2025,50,0.997356341
2025,51,0.996398894
2025,52,0.995466877
2025,53,0.994555788
2025,54,0.992224083
2025,55,0.989646354
2025,56,0.99496116
2025,57,0.993466291
2025,58,0.992366144
2025,59,0.990614452
2025,60,0.98690663
2025,61,0.992667023
2025,62,0.990726385
2025,63,0.988390006
2025,64,0.986862561
2025,65,0.98382673
2025,66,0.978384564
2025,67,0.986419876
2025,68,0.98332573
2025,69,0.979696171
2025,70,0.977493093
2025,71,0.971846157
2025,72,0.965118016
2025,73,0.975414089
2025,74,0.970571315
2025,75,0.965543533
2025,76,0.961479909
2025,77,0.952831953
2025,78,0.945370509
2025,79,0.956401292
2025,80,0.949078002
2025,81,0.942306697
2025,82,0.935152452
2025,83,0.923950705
2025,84,0.934219523
2025,85,0.924470067
2025,86,0.913858655
2025,87,0.904865567
2025,88,0.893079244
2025,89,0.87718228
2025,90,0.885003602
2025,91,0.870436906
2025,92,0.854816187
2025,93,0.841247412
2025,94,0.822767161
2025,95,0.801278803
2025,96,0.800948618
2025,97,0.779300985
2025,98,0.756338113
2025,99,0.734563124
2025,100,0.707489936
2025,101,0.67920589
2025,102,0.663102425
2025,103,0.63174576
